IATA,Continent,Latitude,Longitude
SDX,North America,34.848598480225,-111.78800201416
MGW,North America,39.64289856,-79.91629791
CRW,North America,38.37310028076172,-81.59320068359375
AVP,North America,41.3385009766,-75.72339630130001
BJI,North America,47.50939941,-94.93370056
THG,Oceania,-24.493900299072266,150.5760040283203
FGI,Oceania,-13.8486995697,-171.740005493
BNK,Oceania,-28.8339004517,153.56199646
FAR,North America,46.92070007324219,-96.81580352783205
MKC,North America,39.12319946289063,-94.5927963256836
RBE,Asia,13.729999542236328,106.98699951171876
GCC,North America,44.3488998413,-105.539001465
TOF,Asia,56.380298614502,85.208297729492
NZJ,North America,33.67610168457031,-117.7310028076172
PHY,Asia,16.6760005951,101.194999695
CJM,Asia,10.711199760437012,99.36170196533205
JZH,Asia,32.8533333333,103.682222222
SWA,Asia,23.552,116.5033
GEO,South America,6.498549938201904,-58.25410079956055
AGT,South America,-25.454516,-54.842682
OGL,South America,6.80628,-58.1059
KAI,South America,5.17275476456,-59.491481781
DNH,Asia,40.16109848022461,94.80919647216795
AOI,Europe,43.616299,13.3623
TCP,Africa,29.5877990723,34.7780990601
LYB,North America,19.660161,-80.088826
BJV,Asia,37.25059890749999,27.6643009186
TBJ,Africa,36.97999954223633,8.87693977355957
SAW,Asia,40.898601532,29.3092002869
SCE,North America,40.8493003845,-77.84870147710001
BME,Oceania,-17.944700241088867,122.23200225830078
NTL,Oceania,-32.79499816894531,151.83399963378906
KLU,Europe,46.642502,14.3377
HFT,Europe,70.679702758789,23.668600082397
HVG,Europe,71.009696960449,25.983600616455
MEH,Europe,71.02970123291,27.826700210571
VDS,Europe,70.065299987793,29.844699859619
IKA,Asia,35.416099548339844,51.15219879150391
MHD,Asia,36.235198974609375,59.64099884033203
UIK,Asia,58.13610076904297,102.56500244140624
MEI,North America,32.33259963989258,-88.75189971923828
SPI,North America,39.84410095,-89.67790222
CEZ,North America,37.3030014038,-108.627998352
HDN,North America,40.48120117,-107.2180023
GUP,North America,35.511100769,-108.789001465
LBL,North America,37.0442009,-100.9599991
LAA,North America,38.0696983337,-102.68800354
GLD,North America,39.37060165,-101.6989975
COD,North America,44.520198822,-109.024002075
HOV,Europe,62.180000305176,6.0741000175476
ISC,Europe,49.91329956054688,-6.291669845581055
SGF,North America,37.24570084,-93.38860321
NVK,Europe,68.436897277832,17.386699676514
BVG,Europe,70.871399,29.034201
FBU,Europe,59.89580154418945,10.617199897766112
NSK,Asia,69.31109619140625,87.33219909667969
AAQ,Asia,45.002101898193,37.347301483154
JLN,North America,37.151798248291016,-94.49829864501952
ABE,North America,40.652099609375,-75.44080352783203
XNA,North America,36.281898,-94.306801
GUW,Asia,47.12189865112305,51.8213996887207
KZO,Asia,44.706902,65.592499
SBN,North America,41.70869827270508,-86.31729888916016
BKA,Asia,55.6171989441,38.0600013733
ARH,Asia,64.60030364990234,40.71670150756836
RTW,Asia,51.56499862670898,46.04669952392578
NUX,Asia,66.06939697265625,76.52030181884766
NOJ,Asia,63.18330001831055,75.2699966430664
SCO,Asia,43.8601,51.091999
UCT,Asia,63.56689834594727,53.8046989440918
USK,Asia,66.00469970703125,57.3671989440918
PEX,Asia,65.12110137939453,57.13079833984375
NNM,Asia,67.63999938964844,53.12189865112305
PKV,Asia,57.78390121459961,28.39559936523437
KGP,Asia,62.19039916992188,74.53379821777344
KJA,Asia,56.172901,92.493301
KGF,Asia,49.67079925537109,73.33439636230469
URJ,Asia,60.10329818725586,64.82669830322266
IWA,Asia,56.93939971923828,40.940799713134766
CGQ,Asia,43.9962005615,125.684997559
KIJ,Asia,37.9558982849,139.121002197
JON,Oceania,16.7285995483,-169.533996582
SMD,North America,41.14339828,-85.15280151
ACV,North America,40.978101,-124.109
OAJ,North America,34.8292007446,-77.61209869380001
TCL,North America,33.220600128174,-87.611396789551
DBQ,North America,42.40200043,-90.70950317
HHP,Asia,22.2893714905,114.152153015
ATD,Oceania,-8.87333,161.011002
AKS,Oceania,-8.70257,160.682007
BAS,Oceania,-6.990745,155.886656
FRE,Oceania,-8.1075,159.576996
MBU,Oceania,-9.7475004196167,159.83900451660156
IRA,Oceania,-10.4497003555,161.897994995
SCZ,Oceania,-10.72029972076416,165.7949981689453
MUA,Oceania,-8.327969551086426,157.26300048828125
GZO,Oceania,-8.09778022766,156.863998413
MNY,Oceania,-7.416940212249756,155.56500244140625
RNL,Oceania,-11.533900260925291,160.06300354003906
RUS,Oceania,-9.86166954041,160.824996948
VAO,Oceania,-7.585559844970703,158.7310028076172
KGE,Oceania,-7.3305,157.585
RBV,Oceania,-8.168060302734375,157.64300537109375
BUA,Oceania,-5.422319889068604,154.67300415039062
CMU,Oceania,-6.024290084838867,144.9709930419922
DAU,Oceania,-9.08675956726,143.207992554
GUR,Oceania,-10.3114995956,150.333999634
PNP,Oceania,-8.80453968048,148.309005737
HKN,Oceania,-5.462170124053955,150.40499877929688
UNG,Oceania,-6.1257100105285645,141.28199768066406
KRI,Oceania,-7.424379825592041,144.2500762939453
KMA,Oceania,-7.96361017227,145.770996094
KVG,Oceania,-2.57940006256,150.807998657
MDU,Oceania,-6.14774,143.656998
MAS,Oceania,-2.06189,147.423996
MXH,Oceania,-6.36332988739,143.238006592
MIS,Oceania,-10.6892004013,152.837997437
TIZ,Oceania,-5.84499979019,142.947998047
TBG,Oceania,-5.27861,141.225998
RAB,Oceania,-4.34045982361,152.380004883
VAI,Oceania,-2.6926,141.3028
WBM,Oceania,-5.64330005645752,143.89500427246094
LLU,North America,60.46445,-45.56917
CNP,North America,70.7431030273,-22.6504993439
JFR,North America,61.9921989441,-49.6624984741
JGO,North America,69.251181993,-53.5148763657
JJU,North America,60.7156841553,-46.0299186409
JSU,North America,65.4124984741,-52.9393997192
JNN,North America,60.1418839759,-45.232976675
JNS,North America,60.9172827256,-46.059923172
NAQ,North America,77.4886016846,-69.3887023926
JHS,North America,66.9513015747,-53.7293014526
JUV,North America,72.7901992798,-56.1305999756
JQA,North America,70.7341995239,-52.6962013245
GRY,Europe,66.5458,-18.0173
THO,Europe,66.21849822998047,-15.335599899291992
VPN,Europe,65.72059631347656,-14.850600242614746
YWS,North America,50.1436004639,-122.948997498
YAA,North America,52.45249938964844,-125.3030014038086
YWM,North America,52.56689834594727,-55.784698486328125
YFX,North America,52.37279891967773,-55.67390060424805
YHA,North America,52.528099060058594,-56.28609848022461
YRG,North America,54.1796989440918,-58.45750045776367
YCK,North America,67.0392,-126.08
YLE,North America,63.13169860839844,-117.24600219726562
SUR,North America,52.70859909057617,-88.54190063476562
YAX,North America,53.84920120239258,-89.57939910888672
WNN,North America,52.89390182495117,-89.28919982910156
YNO,North America,52.4900016784668,-92.97109985351562
XBE,North America,53.965599060058594,-91.0271987915039
KIF,North America,53.01250076293945,-89.85530090332031
YOG,North America,51.6585998535,-85.9017028809
YHP,North America,52.1133,-94.2556
YKU,North America,53.80559921264648,-78.91690063476562
ZTB,North America,50.67440032958984,-59.38359832763672
ZLT,North America,50.8307991027832,-58.97560119628906
YAC,North America,51.72719955444336,-91.82440185546876
YAG,North America,48.65420150756836,-93.439697265625
XKS,North America,53.52470016479492,-88.6427993774414
YKG,North America,60.02719879150391,-69.99919891357422
YAT,North America,52.9275016784668,-82.43190002441406
YBE,North America,59.5614013671875,-108.4810028076172
YBX,North America,51.4435997009,-57.1852989197
YRF,North America,53.68280029296875,-57.041900634765625
YCS,North America,63.3469009399,-90.7311019897
YDP,North America,56.549198150634766,-61.680301666259766
YER,North America,56.01890182495117,-87.67610168457031
YFA,North America,52.20140075683594,-81.6968994140625
YFH,North America,51.5619010925293,-87.90779876708984
YMN,North America,55.07690048217773,-59.1864013671875
YGB,North America,49.69419860839844,-124.51799774169922
YGO,North America,54.55889892578125,-94.49140167236328
YGT,North America,69.3647003174,-81.8161010742
YGW,North America,55.28189849853516,-77.76529693603516
YGX,North America,56.35749816894531,-94.71060180664062
YGZ,North America,76.4261016846,-82.90920257570001
YQC,North America,61.0463981628418,-69.6177978515625
CXH,North America,49.2943992615,-123.111000061
YNS,North America,51.69110107421875,-76.1355972290039
YHO,North America,55.44829940795898,-60.22859954833984
YHR,North America,50.46889877319336,-59.63669967651367
YIK,North America,62.41730117797852,-77.92530059814453
YIV,North America,53.857200622558594,-94.65360260009766
AKV,North America,60.81859970092773,-78.14859771728516
YKQ,North America,51.47330093383789,-78.75830078125
YPJ,North America,59.29669952392578,-69.59970092773438
YLC,North America,62.8499984741,-69.88330078119999
YLH,North America,52.19559860229492,-87.93419647216797
XGR,North America,58.71139907836914,-65.9927978515625
YMH,North America,52.30279922485352,-55.847198486328125
YMT,North America,49.77190017700195,-74.5280990600586
YUD,North America,56.53609848022461,-76.51830291748047
YNC,North America,53.01060104370117,-78.83110046386719
YNE,North America,53.95830154418945,-97.84420013427734
YNL,North America,58.27669906616211,-104.08200073242188
YOH,North America,54.93330001831055,-95.27890014648438
YPH,North America,58.471900939941406,-78.07689666748047
YPM,North America,51.81969833374024,-93.97329711914062
YPO,North America,54.98809814453125,-85.44329833984375
YPW,North America,49.83420181274414,-124.5
YQD,North America,53.97140121459961,-101.09100341796876
YQN,North America,50.18280029296875,-86.69640350341797
YRA,North America,64.11609649658203,-117.30999755859376
YRL,North America,51.06689834594727,-93.79309844970705
YSF,North America,59.250301361083984,-105.84100341796876
YSK,North America,56.5377998352,-79.2466964722
YST,North America,53.84560012817383,-94.85189819335938
YTL,North America,53.81779861450195,-89.89689636230469
YVZ,North America,52.655799865722656,-94.0614013671875
YWP,North America,52.9593933975,-87.3748683929
YXN,North America,62.24000167849999,-92.5980987549
YZG,North America,62.17940139770508,-75.66719818115234
ZAC,North America,56.08940124511719,-96.08920288085938
ILF,North America,56.0614013672,-95.613899231
ZBF,North America,47.629699707,-65.738899231
ZEM,North America,52.22639846801758,-78.52249908447266
ZFD,North America,59.33440017700195,-107.18199920654295
ZGI,North America,54.83969879150391,-94.07859802246094
ZJN,North America,52.120601654052734,-101.23600006103516
ZKE,North America,52.282501220703125,-81.67780303955078
MSA,North America,53.44139862060547,-91.76280212402344
ZMT,North America,54.02750015258789,-132.125
ZPB,North America,53.8911018371582,-92.19640350341795
ZRJ,North America,52.94359970092773,-91.31279754638672
ZSJ,North America,53.06420135498047,-93.34439849853516
ZTM,North America,55.8656005859375,-92.0813980102539
ZUM,North America,53.5619010925293,-64.10639953613281
ZWL,North America,58.10689926147461,-103.1719970703125
BLJ,Africa,35.7521018982,6.308589935300001
CBH,Africa,31.645700454711918,-2.269860029220581
BMW,Africa,21.375,0.923888981342
ELU,Africa,33.5113983154,6.77679014206
KMS,Africa,6.714560031890869,-1.5908199548721311
HDF,Europe,53.8787002563,14.152299881
HEI,Europe,54.1533317566,8.90166664124
HGL,Europe,54.1852798462,7.91583299637
SJY,Europe,62.692101,22.8323
NQT,Europe,52.91999816894531,-1.079169988632202
DSA,Europe,53.4805378105,-1.01065635681
CAL,Europe,55.437198638916016,-5.686389923095703
EOI,Europe,59.19060134887695,-2.7722198963165283
FIE,Europe,59.53580093383789,-1.628059983253479
NRL,Europe,59.3675003052,-2.43443989754
PPW,Europe,59.351699829100006,-2.9002799987800003
SOY,Europe,59.1553001404,-2.64139008522
NDY,Europe,59.250301361083984,-2.576669931411743
LWK,Europe,60.192199707,-1.24361002445
WRY,Europe,59.3502998352,-2.95000004768
LEQ,Europe,50.102798,-5.67056
PZE,Europe,50.128101,-5.51845
VLY,Europe,53.2481002808,-4.53533983231
BRR,Europe,57.0228,-7.44306
CFN,Europe,55.0442008972168,-8.340999603271484
CNL,Europe,57.503502,10.2294
LKN,Europe,68.152496337891,13.609399795532
OSY,Europe,64.472198486328,11.57859992981
MQN,Europe,66.363899230957,14.301400184631
RVK,Europe,64.838302612305,11.14610004425
RET,Europe,67.527801513672,12.103300094604
SDN,Europe,61.830001831055,6.1058301925659
SOG,Europe,61.156101,7.13778
SVJ,Europe,68.243301391602,14.669199943542
SOJ,Europe,69.786796569824,20.959400177002
VAW,Europe,70.355400085449,31.044900894165
VRY,Europe,67.654555,12.727257
BZG,Europe,53.0968017578,17.9776992798
LCJ,Europe,51.7219009399,19.3980998993
OSD,Europe,63.194400787354,14.50030040741
HFS,Europe,60.02009963989258,13.578900337219238
KSD,Europe,59.4446983337,13.3374004364
TYF,Europe,60.1576004028,12.991299629199998
AGH,Europe,56.29610061645508,12.847100257873535
SQO,Europe,64.96089935302734,17.69659996032715
HMV,Europe,65.80609893798828,15.082799911499023
VNT,Europe,57.35779953,21.5442008972
QRA,Africa,-26.2425003052,28.1511993408
MQP,Africa,-25.3831996918,31.1056003571
AAM,Africa,-24.818099975585938,31.54459953308105
MBD,Africa,-25.798400878900004,25.5480003357
GNZ,Africa,-21.6924991607666,21.658100128173828
ORP,Africa,-21.266701,25.3167
SWX,Africa,-18.373899459838867,21.832599639892575
TLD,Africa,-22.1891994476,29.1268997192
DIS,Africa,-4.20635,12.6599
CIP,Africa,-13.558300018310549,32.58720016479492
YVA,Africa,-11.7108001709,43.2439002991
WAQ,Africa,-18.701273,44.614921
JVA,Africa,-18.80501,45.273467
BMD,Africa,-19.6867008209,44.5419006348
MXT,Africa,-18.049999,44.033001
TVA,Africa,-17.850083,44.920467
WTA,Africa,-17.47610092163086,43.972801208496094
WTS,Africa,-18.759677,46.054065
WAM,Africa,-17.795378,48.442583
WPB,Africa,-15.584286,47.623587
DWB,Africa,-16.10169,45.358837
WMP,Africa,-16.0722693402,47.6441645622
WMA,Africa,-15.833049,48.833284
MJA,Africa,-21.426105,44.316509
CBT,Africa,-12.4792,13.4869
DUE,Africa,-7.400889873504639,20.818500518798828
VPE,Africa,-17.0435009003,15.683799743700002
MSZ,Africa,-15.261199951171877,12.14680004119873
KOU,Africa,-1.1846100091934,12.441300392151
MJL,Africa,-1.845139980316162,11.056699752807615
TCH,Africa,-2.8499999046325684,11.017000198364258
VPY,Africa,-19.15130043029785,33.42900085449219
SRH,Africa,9.14444,18.374399
CMK,Africa,-14.306900024414062,35.13249969482422
LUD,Africa,-26.687400817871094,15.242899894714355
OND,Africa,-17.878201,15.9526
OMD,Africa,-28.5847,16.446699
SWP,Africa,-22.66189956665,14.568099975586
ERS,Africa,-22.612199783325195,17.080400466918945
BOA,Africa,-5.854000091552734,13.064000129699709
MAT,Africa,-5.799610137939453,13.440400123596191
INO,Africa,-1.947219967842102,18.28580093383789
NIO,Africa,-2.7174999713897705,17.68470001220703
KRZ,Africa,-1.434999942779541,19.02400016784668
BSU,Africa,1.2247200012207031,19.78890037536621
TSH,Africa,-6.43833,20.794701
LJA,Africa,-3.4170000553131104,23.450000762939453
PFR,Africa,-4.329919,20.590124
OUK,Europe,60.4252,-0.75
GMZ,Europe,28.029600143432617,-17.214599609375
BTE,Africa,7.5324201583862305,-12.51889991760254
KBS,Africa,7.944399833679199,-11.76099967956543
KEN,Africa,7.891290187835693,-11.176600456237791
OXB,Africa,11.894800186157228,-15.65369987487793
SMW,Africa,26.7318,-11.6847
VIL,Africa,23.7183,-15.932
ESU,Africa,31.3974990845,-9.6816701889
EUN,Africa,27.151699,-13.2192
NDR,Africa,34.988800048799995,-3.0282099247
RAI,Africa,14.924500465393066,-23.49349975585937
SFL,Africa,14.8850002289,-24.4799995422
BCO,Africa,5.78287,36.562
BEI,Africa,9.38638973236084,34.52190017700195
DSE,Africa,11.082500457763672,39.71139907836914
DEM,Africa,8.553999900817871,34.858001708984375
GDE,Africa,5.93513011932,43.5786018372
GOR,Africa,8.1614,35.5529
ABK,Africa,6.734,44.252998
MTF,Africa,6.9571,35.5547
TIE,Africa,7.2024,35.415
ALU,Africa,11.9582,50.748
BSA,Africa,11.27530002593994,49.14939880371094
MGQ,Africa,2.014440059661865,45.3046989440918
GLK,Africa,6.78082990646,47.45470047
BUO,Africa,9.5275,45.5549
AAC,Africa,31.073299408,33.8358001709
ATZ,Africa,27.0464992523,31.0119991302
ASV,Africa,-2.645050048828125,37.25310134887695
LKG,Africa,4.20412015914917,34.348201751708984
MYD,Africa,-3.2293100357055664,40.10169982910156
